GarageNumb,Marsh,Graph,Smena,TimeNav,Latitude,Longitude,Speed,Azimuth
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7

1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7

1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7

1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7

1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:34:00,55.870667,49.088767,41,7
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:54:40,55.889767,49.086933,0,73
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:55:40,55.88975,49.08695,0,71
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:56:40,55.889783,49.0869,0,85
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:57:40,55.889767,49.086883,0,98
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:58:40,55.88975,49.086933,0,84
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115

1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115

1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202012:59:40,55.889767,49.086833,0,115
1153,37,10,1,09.11.202013:00:40,55.889767,49.086867,0,21
1153,37,10,1,09.11.202013:00:40,55.889767,49.086867,0,21
1153,37,10,1,09.11.202013:00:40,55.889767,49.086867,0,21
1153,37,10,1,09.11.202013:00:40,55.889767,49.086867,0,21
1153,37,10,1,09.11.202013:00:40,55.889767,49.086867,0,21
